"STATION","NAME","DATE","TAVG","TOBS"
"USC00202437","EATON RAPIDS, MI US","2016-09-19",,"55"
"USC00202437","EATON RAPIDS, MI US","2016-09-20",,"65"
"USC00202437","EATON RAPIDS, MI US","2016-09-21",,"67"
"USC00202437","EATON RAPIDS, MI US","2016-09-22",,"61"
"USC00202437","EATON RAPIDS, MI US","2016-09-23",,"64"
"USC00202437","EATON RAPIDS, MI US","2016-09-24",,"53"
"USC00202437","EATON RAPIDS, MI US","2016-09-25",,"50"
"USC00202437","EATON RAPIDS, MI US","2016-09-26",,"60"
"USC00202437","EATON RAPIDS, MI US","2016-09-27",,"50"
"USC00202437","EATON RAPIDS, MI US","2016-09-29",,"58"
"USC00202437","EATON RAPIDS, MI US","2016-09-30",,"58"
"USC00202437","EATON RAPIDS, MI US","2016-10-01",,"56"
"USC00202437","EATON RAPIDS, MI US","2016-10-02",,"53"
"USC00202437","EATON RAPIDS, MI US","2016-10-03",,"56"
"USC00202437","EATON RAPIDS, MI US","2016-10-04",,"57"
"USC00202437","EATON RAPIDS, MI US","2016-10-06",,"58"
"USC00202437","EATON RAPIDS, MI US","2016-10-07",,"61"
"USC00202437","EATON RAPIDS, MI US","2016-10-09",,"43"
"USC00202437","EATON RAPIDS, MI US","2016-10-10",,"37"
"USC00202437","EATON RAPIDS, MI US","2016-10-11",,"51"
"USC00202437","EATON RAPIDS, MI US","2016-10-12",,"51"
"USC00202437","EATON RAPIDS, MI US","2016-10-13",,"45"
"USC00202437","EATON RAPIDS, MI US","2016-10-14",,"34"
"USC00202437","EATON RAPIDS, MI US","2016-10-15",,"43"
"USC00202437","EATON RAPIDS, MI US","2016-10-16",,"63"
"USC00202437","EATON RAPIDS, MI US","2016-10-17",,"63"
"USC00202437","EATON RAPIDS, MI US","2016-10-18",,"70"
"USC00202437","EATON RAPIDS, MI US","2016-10-19",,"46"
"USC00202437","EATON RAPIDS, MI US","2016-10-20",,"41"
"USC00202437","EATON RAPIDS, MI US","2016-10-22",,"39"
"USC00202437","EATON RAPIDS, MI US","2016-10-23",,"42"
"USC00202437","EATON RAPIDS, MI US","2016-10-24",,"47"
"USC00202437","EATON RAPIDS, MI US","2016-10-25",,"31"
"USC00202437","EATON RAPIDS, MI US","2016-10-26",,"39"
"USC00202437","EATON RAPIDS, MI US","2016-10-27",,"40"
"USC00202437","EATON RAPIDS, MI US","2016-10-28",,"40"
"USC00202437","EATON RAPIDS, MI US","2016-10-29",,"61"
"USC00202437","EATON RAPIDS, MI US","2016-10-30",,"47"
"USC00202437","EATON RAPIDS, MI US","2016-10-31",,"42"
"USC00202437","EATON RAPIDS, MI US","2016-11-01",,"56"
"USC00202437","EATON RAPIDS, MI US","2016-11-02",,"55"
"USC00202437","EATON RAPIDS, MI US","2016-11-03",,"51"
"USC00202437","EATON RAPIDS, MI US","2016-11-04",,"37"
"USC00202437","EATON RAPIDS, MI US","2016-11-05",,"41"
"USC00202437","EATON RAPIDS, MI US","2016-11-06",,"37"
"USC00202437","EATON RAPIDS, MI US","2016-11-07",,"37"
"USC00202437","EATON RAPIDS, MI US","2016-11-08",,"51"
"USC00202437","EATON RAPIDS, MI US","2016-11-09",,"43"
"USC00202437","EATON RAPIDS, MI US","2016-11-10",,"41"
"USC00202437","EATON RAPIDS, MI US","2016-11-11",,"45"
"USC00202437","EATON RAPIDS, MI US","2016-11-14",,"34"
"USC00202437","EATON RAPIDS, MI US","2016-11-16",,"38"
"USC00202437","EATON RAPIDS, MI US","2016-11-17",,"40"
"USC00202437","EATON RAPIDS, MI US","2016-11-18",,"57"
"USC00202437","EATON RAPIDS, MI US","2016-11-19",,"37"
"USC00202437","EATON RAPIDS, MI US","2016-11-20",,"30"
"USC00202437","EATON RAPIDS, MI US","2016-11-21",,"28"
"USC00202437","EATON RAPIDS, MI US","2016-11-22",,"20"
"USC00202437","EATON RAPIDS, MI US","2016-11-23",,"34"
"USC00202437","EATON RAPIDS, MI US","2016-11-24",,"41"
"USC00202437","EATON RAPIDS, MI US","2016-11-26",,"32"
"USC00202437","EATON RAPIDS, MI US","2016-11-27",,"34"
"USC00202437","EATON RAPIDS, MI US","2016-11-28",,"39"
"USC00202437","EATON RAPIDS, MI US","2016-11-29",,"47"
"USC00202437","EATON RAPIDS, MI US","2016-12-01",,"36"
"USC00202437","EATON RAPIDS, MI US","2016-12-03",,"35"
"USC00202437","EATON RAPIDS, MI US","2016-12-04",,"32"
"USC00202437","EATON RAPIDS, MI US","2016-12-05",,"34"
"USC00202437","EATON RAPIDS, MI US","2016-12-06",,"26"
"USC00202437","EATON RAPIDS, MI US","2016-12-12",,"31"
"USC00202437","EATON RAPIDS, MI US","2016-12-14",,"13"
"USC00202437","EATON RAPIDS, MI US","2016-12-15",,"3"
"USC00202437","EATON RAPIDS, MI US","2016-12-16",,"11"
"USC00202437","EATON RAPIDS, MI US","2016-12-17",,"19"
"USC00202437","EATON RAPIDS, MI US","2016-12-18",,"11"
"USC00202437","EATON RAPIDS, MI US","2016-12-19",,"8"
"USC00202437","EATON RAPIDS, MI US","2016-12-21",,"23"
"USC00202437","EATON RAPIDS, MI US","2016-12-23",,"28"
"USC00202437","EATON RAPIDS, MI US","2016-12-24",,"35"
"USC00202437","EATON RAPIDS, MI US","2016-12-25",,"33"
"USC00202437","EATON RAPIDS, MI US","2016-12-26",,"47"
"USC00202437","EATON RAPIDS, MI US","2016-12-27",,"28"
"USC00202437","EATON RAPIDS, MI US","2016-12-28",,"26"
"USC00202437","EATON RAPIDS, MI US","2016-12-29",,"34"
"USC00202437","EATON RAPIDS, MI US","2016-12-30",,"26"
"USC00202437","EATON RAPIDS, MI US","2016-12-31",,"35"
"USC00202437","EATON RAPIDS, MI US","2017-01-01",,"24"
"USC00202437","EATON RAPIDS, MI US","2017-01-02",,"23"
"USC00202437","EATON RAPIDS, MI US","2017-01-03",,"35"
"USC00202437","EATON RAPIDS, MI US","2017-01-04",,"19"
"USC00202437","EATON RAPIDS, MI US","2017-01-05",,"15"
"USC00202437","EATON RAPIDS, MI US","2017-01-06",,"8"
"USC00202437","EATON RAPIDS, MI US","2017-01-07",,"7"
"USC00202437","EATON RAPIDS, MI US","2017-01-08",,"10"
"USC00202437","EATON RAPIDS, MI US","2017-01-09",,"18"
"USC00202437","EATON RAPIDS, MI US","2017-01-10",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-01-11",,"28"
"USC00202437","EATON RAPIDS, MI US","2017-01-12",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-01-13",,"17"
"USC00202437","EATON RAPIDS, MI US","2017-01-14",,"22"
"USC00202437","EATON RAPIDS, MI US","2017-01-15",,"15"
"USC00202437","EATON RAPIDS, MI US","2017-01-16",,"24"
"USC00202437","EATON RAPIDS, MI US","2017-01-17",,"37"
"USC00202437","EATON RAPIDS, MI US","2017-01-18",,"35"
"USC00202437","EATON RAPIDS, MI US","2017-01-19",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-01-20",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-01-21",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-01-22",,"40"
"USC00202437","EATON RAPIDS, MI US","2017-01-23",,"39"
"USC00202437","EATON RAPIDS, MI US","2017-01-24",,"38"
"USC00202437","EATON RAPIDS, MI US","2017-01-25",,"35"
"USC00202437","EATON RAPIDS, MI US","2017-01-26",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-01-27",,"31"
"USC00202437","EATON RAPIDS, MI US","2017-01-28",,"27"
"USC00202437","EATON RAPIDS, MI US","2017-01-29",,"25"
"USC00202437","EATON RAPIDS, MI US","2017-01-30",,"18"
"USC00202437","EATON RAPIDS, MI US","2017-01-31",,"26"
"USC00202437","EATON RAPIDS, MI US","2017-02-01",,"27"
"USC00202437","EATON RAPIDS, MI US","2017-02-02",,"17"
"USC00202437","EATON RAPIDS, MI US","2017-02-03",,"18"
"USC00202437","EATON RAPIDS, MI US","2017-02-04",,"13"
"USC00202437","EATON RAPIDS, MI US","2017-02-05",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-02-06",,"17"
"USC00202437","EATON RAPIDS, MI US","2017-02-07",,"36"
"USC00202437","EATON RAPIDS, MI US","2017-02-08",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-02-09",,"16"
"USC00202437","EATON RAPIDS, MI US","2017-02-10",,"21"
"USC00202437","EATON RAPIDS, MI US","2017-02-11",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-02-12",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-02-13",,"28"
"USC00202437","EATON RAPIDS, MI US","2017-02-14",,"32"
"USC00202437","EATON RAPIDS, MI US","2017-02-15",,"28"
"USC00202437","EATON RAPIDS, MI US","2017-02-16",,"24"
"USC00202437","EATON RAPIDS, MI US","2017-02-17",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-02-18",,"45"
"USC00202437","EATON RAPIDS, MI US","2017-02-19",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-02-20",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-02-21",,"50"
"USC00202437","EATON RAPIDS, MI US","2017-02-22",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-02-23",,"52"
"USC00202437","EATON RAPIDS, MI US","2017-02-24",,"40"
"USC00202437","EATON RAPIDS, MI US","2017-02-25",,"32"
"USC00202437","EATON RAPIDS, MI US","2017-02-26",,"22"
"USC00202437","EATON RAPIDS, MI US","2017-02-27",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-02-28",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-03-01",,"51"
"USC00202437","EATON RAPIDS, MI US","2017-03-02",,"25"
"USC00202437","EATON RAPIDS, MI US","2017-03-03",,"19"
"USC00202437","EATON RAPIDS, MI US","2017-03-04",,"19"
"USC00202437","EATON RAPIDS, MI US","2017-03-05",,"27"
"USC00202437","EATON RAPIDS, MI US","2017-03-06",,"49"
"USC00202437","EATON RAPIDS, MI US","2017-03-07",,"56"
"USC00202437","EATON RAPIDS, MI US","2017-03-08",,"41"
"USC00202437","EATON RAPIDS, MI US","2017-03-09",,"32"
"USC00202437","EATON RAPIDS, MI US","2017-03-11",,"13"
"USC00202437","EATON RAPIDS, MI US","2017-03-12",,"14"
"USC00202437","EATON RAPIDS, MI US","2017-03-13",,"22"
"USC00202437","EATON RAPIDS, MI US","2017-03-14",,"13"
"USC00202437","EATON RAPIDS, MI US","2017-03-15",,"14"
"USC00202437","EATON RAPIDS, MI US","2017-03-16",,"16"
"USC00202437","EATON RAPIDS, MI US","2017-03-18",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-03-19",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-03-20",,"38"
"USC00202437","EATON RAPIDS, MI US","2017-03-21",,"32"
"USC00202437","EATON RAPIDS, MI US","2017-03-22",,"19"
"USC00202437","EATON RAPIDS, MI US","2017-03-23",,"24"
"USC00202437","EATON RAPIDS, MI US","2017-03-24",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-03-25",,"39"
"USC00202437","EATON RAPIDS, MI US","2017-03-26",,"40"
"USC00202437","EATON RAPIDS, MI US","2017-03-27",,"50"
"USC00202437","EATON RAPIDS, MI US","2017-03-28",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-03-29",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-03-30",,"39"
"USC00202437","EATON RAPIDS, MI US","2017-03-31",,"37"
"USC00202437","EATON RAPIDS, MI US","2017-04-01",,"36"
"USC00202437","EATON RAPIDS, MI US","2017-04-02",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-04-03",,"48"
"USC00202437","EATON RAPIDS, MI US","2017-04-04",,"46"
"USC00202437","EATON RAPIDS, MI US","2017-04-05",,"37"
"USC00202437","EATON RAPIDS, MI US","2017-04-06",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-04-07",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-04-08",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-04-09",,"53"
"USC00202437","EATON RAPIDS, MI US","2017-04-10",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-04-11",,"52"
"USC00202437","EATON RAPIDS, MI US","2017-04-12",,"43"
"USC00202437","EATON RAPIDS, MI US","2017-04-13",,"46"
"USC00202437","EATON RAPIDS, MI US","2017-04-14",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-04-15",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-04-16",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-04-17",,"43"
"USC00202437","EATON RAPIDS, MI US","2017-04-18",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-04-19",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-04-21",,"46"
"USC00202437","EATON RAPIDS, MI US","2017-04-22",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-04-23",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-04-24",,"43"
"USC00202437","EATON RAPIDS, MI US","2017-04-25",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-04-26",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-04-27",,"66"
"USC00202437","EATON RAPIDS, MI US","2017-04-28",,"45"
"USC00202437","EATON RAPIDS, MI US","2017-04-29",,"46"
"USC00202437","EATON RAPIDS, MI US","2017-04-30",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-05-01",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-05-02",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-05-03",,"38"
"USC00202437","EATON RAPIDS, MI US","2017-05-04",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-05-05",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-05-06",,"41"
"USC00202437","EATON RAPIDS, MI US","2017-05-07",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-05-08",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-05-09",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-05-10",,"49"
"USC00202437","EATON RAPIDS, MI US","2017-05-11",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-05-12",,"46"
"USC00202437","EATON RAPIDS, MI US","2017-05-13",,"52"
"USC00202437","EATON RAPIDS, MI US","2017-05-14",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-05-15",,"49"
"USC00202437","EATON RAPIDS, MI US","2017-05-16",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-05-17",,"70"
"USC00202437","EATON RAPIDS, MI US","2017-05-18",,"73"
"USC00202437","EATON RAPIDS, MI US","2017-05-19",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-05-20",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-05-21",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-05-22",,"50"
"USC00202437","EATON RAPIDS, MI US","2017-05-23",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-05-24",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-05-25",,"56"
"USC00202437","EATON RAPIDS, MI US","2017-05-26",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-05-27",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-05-28",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-05-29",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-05-30",,"58"
"USC00202437","EATON RAPIDS, MI US","2017-05-31",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-06-01",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-06-02",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-06-03",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-06-04",,"65"
"USC00202437","EATON RAPIDS, MI US","2017-06-05",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-06-06",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-06-07",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-06-08",,"58"
"USC00202437","EATON RAPIDS, MI US","2017-06-09",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-06-10",,"69"
"USC00202437","EATON RAPIDS, MI US","2017-06-11",,"72"
"USC00202437","EATON RAPIDS, MI US","2017-06-12",,"74"
"USC00202437","EATON RAPIDS, MI US","2017-06-13",,"75"
"USC00202437","EATON RAPIDS, MI US","2017-06-14",,"70"
"USC00202437","EATON RAPIDS, MI US","2017-06-15",,"68"
"USC00202437","EATON RAPIDS, MI US","2017-06-16",,"67"
"USC00202437","EATON RAPIDS, MI US","2017-06-17",,"72"
"USC00202437","EATON RAPIDS, MI US","2017-06-18",,"71"
"USC00202437","EATON RAPIDS, MI US","2017-06-19",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-06-20",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-06-21",,"58"
"USC00202437","EATON RAPIDS, MI US","2017-06-22",,"68"
"USC00202437","EATON RAPIDS, MI US","2017-06-23",,"71"
"USC00202437","EATON RAPIDS, MI US","2017-06-24",,"65"
"USC00202437","EATON RAPIDS, MI US","2017-06-25",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-06-26",,"56"
"USC00202437","EATON RAPIDS, MI US","2017-06-27",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-06-28",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-06-29",,"70"
"USC00202437","EATON RAPIDS, MI US","2017-06-30",,"68"
"USC00202437","EATON RAPIDS, MI US","2017-07-01",,"69"
"USC00202437","EATON RAPIDS, MI US","2017-07-02",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-07-03",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-07-04",,"65"
"USC00202437","EATON RAPIDS, MI US","2017-07-05",,"68"
"USC00202437","EATON RAPIDS, MI US","2017-07-11",,"67"
"USC00202437","EATON RAPIDS, MI US","2017-07-12",,"71"
"USC00202437","EATON RAPIDS, MI US","2017-07-13",,"73"
"USC00202437","EATON RAPIDS, MI US","2017-07-15",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-07-16",,"65"
"USC00202437","EATON RAPIDS, MI US","2017-07-17",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-07-18",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-07-19",,"69"
"USC00202437","EATON RAPIDS, MI US","2017-07-20",,"72"
"USC00202437","EATON RAPIDS, MI US","2017-07-21",,"67"
"USC00202437","EATON RAPIDS, MI US","2017-07-22",,"72"
"USC00202437","EATON RAPIDS, MI US","2017-07-23",,"67"
"USC00202437","EATON RAPIDS, MI US","2017-07-24",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-07-25",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-07-26",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-07-27",,"69"
"USC00202437","EATON RAPIDS, MI US","2017-07-28",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-07-29",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-07-30",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-07-31",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-08-01",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-08-02",,"64"
"USC00202437","EATON RAPIDS, MI US","2017-08-03",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-08-04",,"66"
"USC00202437","EATON RAPIDS, MI US","2017-08-07",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-08-08",,"51"
"USC00202437","EATON RAPIDS, MI US","2017-08-09",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-08-10",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-08-11",,"64"
"USC00202437","EATON RAPIDS, MI US","2017-08-12",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-08-13",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-08-14",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-08-15",,"64"
"USC00202437","EATON RAPIDS, MI US","2017-08-16",,"65"
"USC00202437","EATON RAPIDS, MI US","2017-08-17",,"69"
"USC00202437","EATON RAPIDS, MI US","2017-08-18",,"68"
"USC00202437","EATON RAPIDS, MI US","2017-08-19",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-08-20",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-08-21",,"68"
"USC00202437","EATON RAPIDS, MI US","2017-08-22",,"68"
"USC00202437","EATON RAPIDS, MI US","2017-08-23",,"56"
"USC00202437","EATON RAPIDS, MI US","2017-08-24",,"49"
"USC00202437","EATON RAPIDS, MI US","2017-08-25",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-08-26",,"48"
"USC00202437","EATON RAPIDS, MI US","2017-08-27",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-08-29",,"59"
"USC00202437","EATON RAPIDS, MI US","2017-08-30",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-08-31",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-09-01",,"45"
"USC00202437","EATON RAPIDS, MI US","2017-09-02",,"45"
"USC00202437","EATON RAPIDS, MI US","2017-09-03",,"56"
"USC00202437","EATON RAPIDS, MI US","2017-09-04",,"65"
"USC00202437","EATON RAPIDS, MI US","2017-09-06",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-09-07",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-09-08",,"50"
"USC00202437","EATON RAPIDS, MI US","2017-09-09",,"41"
"USC00202437","EATON RAPIDS, MI US","2017-09-10",,"41"
"USC00202437","EATON RAPIDS, MI US","2017-09-11",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-09-12",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-09-13",,"53"
"USC00202437","EATON RAPIDS, MI US","2017-09-14",,"56"
"USC00202437","EATON RAPIDS, MI US","2017-09-15",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-09-16",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-09-17",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-09-18",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-09-19",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-09-20",,"66"
"USC00202437","EATON RAPIDS, MI US","2017-09-21",,"67"
"USC00202437","EATON RAPIDS, MI US","2017-09-22",,"65"
"USC00202437","EATON RAPIDS, MI US","2017-09-23",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-09-24",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-09-25",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-09-26",,"61"
"USC00202437","EATON RAPIDS, MI US","2017-09-27",,"66"
"USC00202437","EATON RAPIDS, MI US","2017-09-28",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-09-29",,"53"
"USC00202437","EATON RAPIDS, MI US","2017-10-01",,"38"
"USC00202437","EATON RAPIDS, MI US","2017-10-02",,"45"
"USC00202437","EATON RAPIDS, MI US","2017-10-03",,"52"
"USC00202437","EATON RAPIDS, MI US","2017-10-04",,"70"
"USC00202437","EATON RAPIDS, MI US","2017-10-05",,"46"
"USC00202437","EATON RAPIDS, MI US","2017-10-06",,"52"
"USC00202437","EATON RAPIDS, MI US","2017-10-07",,"63"
"USC00202437","EATON RAPIDS, MI US","2017-10-08",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-10-09",,"55"
"USC00202437","EATON RAPIDS, MI US","2017-10-10",,"54"
"USC00202437","EATON RAPIDS, MI US","2017-10-11",,"51"
"USC00202437","EATON RAPIDS, MI US","2017-10-12",,"49"
"USC00202437","EATON RAPIDS, MI US","2017-10-13",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-10-14",,"60"
"USC00202437","EATON RAPIDS, MI US","2017-10-15",,"66"
"USC00202437","EATON RAPIDS, MI US","2017-10-16",,"41"
"USC00202437","EATON RAPIDS, MI US","2017-10-17",,"44"
"USC00202437","EATON RAPIDS, MI US","2017-10-18",,"48"
"USC00202437","EATON RAPIDS, MI US","2017-10-19",,"52"
"USC00202437","EATON RAPIDS, MI US","2017-10-20",,"40"
"USC00202437","EATON RAPIDS, MI US","2017-10-21",,"51"
"USC00202437","EATON RAPIDS, MI US","2017-10-22",,"57"
"USC00202437","EATON RAPIDS, MI US","2017-10-23",,"62"
"USC00202437","EATON RAPIDS, MI US","2017-10-24",,"49"
"USC00202437","EATON RAPIDS, MI US","2017-10-25",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-10-26",,"29"
"USC00202437","EATON RAPIDS, MI US","2017-10-27",,"47"
"USC00202437","EATON RAPIDS, MI US","2017-10-28",,"37"
"USC00202437","EATON RAPIDS, MI US","2017-10-29",,"37"
"USC00202437","EATON RAPIDS, MI US","2017-10-30",,"38"
"USC00202437","EATON RAPIDS, MI US","2017-10-31",,"36"
"USC00202437","EATON RAPIDS, MI US","2017-11-01",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-11-02",,"45"
"USC00202437","EATON RAPIDS, MI US","2017-11-03",,"42"
"USC00202437","EATON RAPIDS, MI US","2017-11-04",,"36"
"USC00202437","EATON RAPIDS, MI US","2017-11-05",,"53"
"USC00202437","EATON RAPIDS, MI US","2017-11-06",,"39"
"USC00202437","EATON RAPIDS, MI US","2017-11-07",,"35"
"USC00202437","EATON RAPIDS, MI US","2017-11-08",,"24"
"USC00202437","EATON RAPIDS, MI US","2017-11-09",,"35"
"USC00202437","EATON RAPIDS, MI US","2017-11-10",,"17"
"USC00202437","EATON RAPIDS, MI US","2017-11-11",,"20"
"USC00202437","EATON RAPIDS, MI US","2017-11-12",,"32"
"USC00202437","EATON RAPIDS, MI US","2017-11-13",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-11-14",,"30"
"USC00202437","EATON RAPIDS, MI US","2017-11-15",,"41"
"USC00202437","EATON RAPIDS, MI US","2017-11-16",,"37"
"USC00202437","EATON RAPIDS, MI US","2017-11-17",,"33"
"USC00202437","EATON RAPIDS, MI US","2017-11-18",,"43"
"USC00202437","EATON RAPIDS, MI US","2017-11-19",,"34"
"USC00202437","EATON RAPIDS, MI US","2017-11-20",,"29"
